n_pairs,intercept,slope,r2,adj_r2,model,spearman_distance_correlation,same_floor_mean_corr,cross_floor_mean_corr
1540,0.8867730861826112,-0.0752535525159699,0.0121800779387873,0.011537802306758,raw_daily,-0.142597014260802,0.8607730474278263,0.8479912402587524
1540,0.0081780470394315,-0.0445738581930121,0.0007239066016583,7.418222363608784e-05,building_residual,-0.0319099931469541,0.1934519253259186,-0.0613494411118907
1540,0.034340474959497,-0.0909561753920253,0.0033578064511249,0.0027097946217693,floor_residual,-0.0595090591377178,-0.0641761235388494,0.0030314829384301
